,Unnamed: 0,Texto del Tweet,Autor,Fecha del Tweet,Favoritos,Retweets,Texto limpiado,POS tagged,SWN analysis
294,294,Worried about stick drift in Sony's rumoured pro controller for PS5? You may be able to replace the entire analogue stick unit. https://t.co/v3PVKVXoNG #Repost #Sony #PS5 #Hardware https://t.co/vWQBxt2EWS,RJ_RAGE_ZX_1987,Sat Jun 18 01:15:53 +0000 2022,0,7,Worried stick drift Sony rumoured pro controller PS may able replace entire analogue stick unit Repost Sony PS Hardware ,"[('Worried', 'n'), ('stick', 'a'), ('drift', 'n'), ('Sony', 'n'), ('rumoured', 'v'), ('pro', 'a'), ('controller', 'n'), ('PS', 'n'), ('may', None), ('able', 'a'), ('replace', 'v'), ('entire', 'a'), ('analogue', 'n'), ('stick', 'n'), ('unit', 'n'), ('Repost', 'n'), ('Sony', 'n'), ('PS', 'n'), ('Hardware', 'n')]",Negative
295,295,"Getting paid has never been easier. For details, call (619) 251-8000 or visit our website at https://t.co/PBx1kq3n3k. 
.
.
.
#cardprocessing #creditcardprocessing #ecommerce #online #pointofsale #retail #hospitality #software #pos #retailpos #hardware #possoftware #merchant   , https://t.co/csBK2RjkNw",BizNewsJobs,Sat Jun 18 01:05:13 +0000 2022,0,1,Getting paid never easier details call visit website cardprocessing creditcardprocessing ecommerce online pointofsale retail hospitality software pos retailpos hardware possoftware merchant ,"[('Getting', 'v'), ('paid', 'v'), ('never', 'r'), ('easier', 'a'), ('details', 'n'), ('call', 'v'), ('visit', 'n'), ('website', 'n'), ('cardprocessing', 'v'), ('creditcardprocessing', 'v'), ('ecommerce', 'a'), ('online', 'a'), ('pointofsale', 'n'), ('retail', 'a'), ('hospitality', 'n'), ('software', 'n'), ('pos', 'n'), ('retailpos', 'n'), ('hardware', 'n'), ('possoftware', 'n'), ('merchant', 'n')]",Positive
296,296,Soap Dish wall mount Porcelain Vintage by rarefinds4u https://t.co/b39e8L5rwK via @Etsy #TMTinsta #vintage #freeshipping #soap #dish #wallmount #porcelain #antique #bath #bathroom #hardware,BiancaSteinfeld,Sat Jun 18 00:39:21 +0000 2022,0,1,Soap Dish wall mount Porcelain Vintage rarefinds u via TMTinsta vintage freeshipping soap dish wallmount porcelain antique bath bathroom hardware,"[('Soap', 'n'), ('Dish', 'n'), ('wall', 'n'), ('mount', 'n'), ('Porcelain', 'n'), ('Vintage', 'n'), ('rarefinds', 'v'), ('u', 'a'), ('via', None), ('TMTinsta', 'n'), ('vintage', 'n'), ('freeshipping', 'v'), ('soap', 'a'), ('dish', 'a'), ('wallmount', 'n'), ('porcelain', 'n'), ('antique', 'a'), ('bath', 'n'), ('bathroom', 'n'), ('hardware', 'n')]",Neutral
297,297,5 Taiwanese Stocks Into POS Systems https://t.co/X6xQPHfktX #Taiwan #Technology #Stocks #Investing #POS #Systems #Payment #Solutions #Applications #Cashier #Hospitality #Retail #Restaurants #Hotels #Software #Hardware #Stockmarket #Dividends #IoT #BigData #5stocksinto https://t.co/1pWJY7NuUk,5stocksinto,Sat Jun 18 00:39:01 +0000 2022,0,8, Taiwanese Stocks POS Systems Taiwan Technology Stocks Investing POS Systems Payment Solutions Applications Cashier Hospitality Retail Restaurants Hotels Software Hardware Stockmarket Dividends IoT BigData stocksinto ,"[('Taiwanese', 'a'), ('Stocks', 'n'), ('POS', 'n'), ('Systems', 'n'), ('Taiwan', 'n'), ('Technology', 'n'), ('Stocks', 'n'), ('Investing', 'n'), ('POS', 'n'), ('Systems', 'n'), ('Payment', 'n'), ('Solutions', 'n'), ('Applications', 'n'), ('Cashier', 'n'), ('Hospitality', 'n'), ('Retail', 'n'), ('Restaurants', 'n'), ('Hotels', 'n'), ('Software', 'n'), ('Hardware', 'n'), ('Stockmarket', 'n'), ('Dividends', 'n'), ('IoT', 'n'), ('BigData', 'n'), ('stocksinto', 'n')]",Positive
298,298,"#onthego — Mark your calender for the 19th annual AND Innovation Forum for Automation in #Dresden from June 30 to July 1, 2022. 
 https://t.co/DNlLQcKtNI
#susietec #kontron #kontronais #kontronsusietectoolset #toolset #software #hardware #expertise",oss_ec,Sat Jun 18 00:29:36 +0000 2022,0,1,onthego Mark calender the th annual Innovation Forum Automation Dresden June July susietec kontron kontronais kontronsusietectoolset toolset software hardware expertise,"[('onthego', 'a'), ('Mark', 'n'), ('calender', 'n'), ('th', 'a'), ('annual', 'a'), ('Innovation', 'n'), ('Forum', 'n'), ('Automation', 'n'), ('Dresden', 'n'), ('June', 'n'), ('July', 'n'), ('susietec', 'a'), ('kontron', 'n'), ('kontronais', 'n'), ('kontronsusietectoolset', 'n'), ('toolset', 'n'), ('software', 'n'), ('hardware', 'n'), ('expertise', 'n')]",Positive
299,299,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",asthatineinc,Fri Jun 17 22:58:23 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
300,300,"Some benefits of #virtualization in #cloudcomputing include resource efficiency, robust security, and effortless data transfer. Check out how else these skills can help you and your company! 
#AscendWithUs #ITjobs #software #hardware 
https://t.co/IhKFjddOWL",hiringnowintech,Fri Jun 17 22:30:42 +0000 2022,0,2,benefits virtualization cloudcomputing include resource efficiency robust security effortless data transfer Check how else skills help and company AscendWithUs ITjobs software hardware ,"[('benefits', 'n'), ('virtualization', 'n'), ('cloudcomputing', 'v'), ('include', 'v'), ('resource', 'a'), ('efficiency', 'n'), ('robust', 'a'), ('security', 'n'), ('effortless', 'n'), ('data', 'n'), ('transfer', 'n'), ('Check', 'n'), ('else', 'r'), ('skills', 'v'), ('help', 'n'), ('company', 'n'), ('AscendWithUs', 'n'), ('ITjobs', 'n'), ('software', 'n'), ('hardware', 'n')]",Positive
301,301,"We allow you to explore opportunities to scale up or scale down your organization on a flexible basis to suit your business needs.

Connect today: https://t.co/v5eBuxomot

#Zone24x7 #recruiting #hr #opportunities  #outsourcing #Professionals #Global  #Engineers  #hardware #tech https://t.co/z6dQaCHMgC",education_24x7,Fri Jun 17 22:21:24 +0000 2022,0,2,allow explore opportunities scale or scale organization a flexible basis to suit your business needs Connect today Zone x recruiting hr opportunities outsourcing Professionals Global Engineers hardware tech ,"[('allow', 'v'), ('explore', 'n'), ('opportunities', 'n'), ('scale', 'v'), ('scale', 'a'), ('organization', 'n'), ('flexible', 'a'), ('basis', 'n'), ('suit', 'v'), ('business', 'n'), ('needs', 'n'), ('Connect', 'n'), ('today', 'n'), ('Zone', 'n'), ('x', 'n'), ('recruiting', 'v'), ('hr', 'a'), ('opportunities', 'n'), ('outsourcing', 'v'), ('Professionals', 'n'), ('Global', 'n'), ('Engineers', 'n'), ('hardware', 'n'), ('tech', 'n')]",Positive
302,302,New #remotejob 👇 if you can: #analytics #aws #cloud #customer #data #gis #hardware #open-source #other #platform #privacy #python #storage #writing #engineering https://t.co/JHpaHVrNkx,ancreatures,Fri Jun 17 21:24:37 +0000 2022,0,2,New remotejob you analytics aws cloud customer data gis hardware open source platform privacy python storage writing engineering ,"[('New', 'n'), ('remotejob', 'n'), ('analytics', 'v'), ('aws', 'a'), ('cloud', 'a'), ('customer', 'n'), ('data', 'n'), ('gis', 'n'), ('hardware', 'n'), ('open', 'a'), ('source', 'n'), ('platform', 'n'), ('privacy', 'n'), ('python', 'a'), ('storage', 'n'), ('writing', 'v'), ('engineering', 'n')]",Neutral
303,303,"WinSPC is easy to implement, easy to learn, and, perhaps most importantly, very easy to administer–with many tasks being able to be done in a single mouse click.
Learn more: --&gt; https://t.co/vgr8inmmGY

#Manufacturing #Hardware #Tasks #SPC https://t.co/570r47oDsC",cloudatalytics,Fri Jun 17 20:21:18 +0000 2022,0,1,WinSPC easy implement easy learn perhaps importantly easy administer many tasks able be done a single mouse click Learn gt Manufacturing Hardware Tasks SPC ,"[('WinSPC', 'n'), ('easy', 'a'), ('implement', 'n'), ('easy', 'a'), ('learn', 'n'), ('perhaps', 'r'), ('importantly', 'r'), ('easy', 'a'), ('administer', 'r'), ('many', 'a'), ('tasks', 'n'), ('able', 'a'), ('done', 'v'), ('single', 'a'), ('mouse', 'n'), ('click', 'n'), ('Learn', 'n'), ('gt', 'n'), ('Manufacturing', 'n'), ('Hardware', 'n'), ('Tasks', 'n'), ('SPC', 'n')]",Positive
304,304,Worried about stick drift in Sony's rumoured pro controller for PS5? You may be able to replace the entire analogue stick unit. https://t.co/v3PVKVXoNG #Repost #Sony #PS5 #Hardware https://t.co/vWQBxt2EWS,WayneCa95444381,Fri Jun 17 20:01:52 +0000 2022,0,7,Worried stick drift Sony rumoured pro controller PS may able replace entire analogue stick unit Repost Sony PS Hardware ,"[('Worried', 'n'), ('stick', 'a'), ('drift', 'n'), ('Sony', 'n'), ('rumoured', 'v'), ('pro', 'a'), ('controller', 'n'), ('PS', 'n'), ('may', None), ('able', 'a'), ('replace', 'v'), ('entire', 'a'), ('analogue', 'n'), ('stick', 'n'), ('unit', 'n'), ('Repost', 'n'), ('Sony', 'n'), ('PS', 'n'), ('Hardware', 'n')]",Negative
305,305,"Don't wait until it's too late to protect your valuable assets from #quantum #computing. Read about @Infineon's OPTIGA #TPM SLB 9672 #hardware-#software solution from Guillaume Raimbault, Sr Mgr of Product Marketing &amp; Management for #IoT Security.
https://t.co/aBTPW3SwYM",JacobusSystems,Fri Jun 17 20:00:46 +0000 2022,0,1,t wait it too late protect valuable assets quantum computing Read s OPTIGA TPM SLB hardware software solution Guillaume Raimbault Sr Mgr Product Marketing amp Management IoT Security ,"[('wait', 'n'), ('late', 'a'), ('protect', 'n'), ('valuable', 'a'), ('assets', 'n'), ('quantum', 'v'), ('computing', 'v'), ('Read', 'n'), ('OPTIGA', 'n'), ('TPM', 'n'), ('SLB', 'n'), ('hardware', 'n'), ('software', 'n'), ('solution', 'n'), ('Guillaume', 'n'), ('Raimbault', 'n'), ('Sr', 'n'), ('Mgr', 'n'), ('Product', 'n'), ('Marketing', 'n'), ('amp', 'a'), ('Management', 'n'), ('IoT', 'n'), ('Security', 'n')]",Positive
306,306,Worried about stick drift in Sony's rumoured pro controller for PS5? You may be able to replace the entire analogue stick unit. https://t.co/v3PVKVXoNG #Repost #Sony #PS5 #Hardware https://t.co/vWQBxt2EWS,Capn_CoolChris,Fri Jun 17 19:20:40 +0000 2022,0,7,Worried stick drift Sony rumoured pro controller PS may able replace entire analogue stick unit Repost Sony PS Hardware ,"[('Worried', 'n'), ('stick', 'a'), ('drift', 'n'), ('Sony', 'n'), ('rumoured', 'v'), ('pro', 'a'), ('controller', 'n'), ('PS', 'n'), ('may', None), ('able', 'a'), ('replace', 'v'), ('entire', 'a'), ('analogue', 'n'), ('stick', 'n'), ('unit', 'n'), ('Repost', 'n'), ('Sony', 'n'), ('PS', 'n'), ('Hardware', 'n')]",Negative
307,307,"🌈FRIDAY RELAX🌈Tardeo de chill... vente :)
🔴https://t.co/tdwpZ8v1p2🔴

#twitch #twitchprime #stream #youtube #live #livetwitch #streaming #twitchstream #hardware #gaming #directo #IRL @TwitchES @TwitchSIE
@Grupo_Twitch @twitchpr0mo @AcademyTwitch",jaumega6,Fri Jun 17 18:56:45 +0000 2022,0,3,FRIDAY RELAXTardeo de chill vente twitch twitchprime stream youtube live livetwitch streaming twitchstream hardware gaming directo IRL Twitch ,"[('FRIDAY', 'n'), ('RELAXTardeo', 'n'), ('de', None), ('chill', None), ('vente', None), ('twitch', 'n'), ('twitchprime', 'n'), ('stream', 'n'), ('youtube', 'r'), ('live', 'a'), ('livetwitch', 'n'), ('streaming', 'v'), ('twitchstream', 'n'), ('hardware', 'n'), ('gaming', 'v'), ('directo', 'a'), ('IRL', 'n'), ('Twitch', 'n')]",Negative
308,308,"If you want to get your hands dirty, check out this amazing session where Aseem shares great insights, resources and tools on the hacking of #Mobile, #Radio, #Hardware, #IoT, #cloud, and #web. Check it out here: https://t.co/WRSgUw9Mfz

#Cybersecurity #CyberStarters22 https://t.co/3SfrRBVyqg",rum4is,Fri Jun 17 18:09:40 +0000 2022,0,9,you want get hands dirty check this amazing session Aseem shares great insights resources tools the hacking Mobile Radio Hardware IoT cloud web Check out Cybersecurity CyberStarters ,"[('want', 'v'), ('get', 'v'), ('hands', 'n'), ('dirty', 'a'), ('check', 'v'), ('amazing', 'a'), ('session', 'n'), ('Aseem', 'n'), ('shares', 'n'), ('great', 'a'), ('insights', 'n'), ('resources', 'n'), ('tools', 'v'), ('hacking', 'n'), ('Mobile', 'n'), ('Radio', 'n'), ('Hardware', 'n'), ('IoT', 'n'), ('cloud', 'v'), ('web', 'r'), ('Check', 'n'), ('Cybersecurity', 'n'), ('CyberStarters', 'n')]",Positive
309,309,"🌈FRIDAY RELAX🌈Tardeo de chill... vente :)
🔴https://t.co/tdwpZ8v1p2🔴

#twitch #twitchprime #stream #youtube #live #livetwitch #streaming #twitchstream #hardware #gaming #directo #IRL @TwitchES @TwitchSIE
@Grupo_Twitch @twitchpr0mo @AcademyTwitch",TwitchSIE,Fri Jun 17 17:59:45 +0000 2022,0,3,FRIDAY RELAXTardeo de chill vente twitch twitchprime stream youtube live livetwitch streaming twitchstream hardware gaming directo IRL Twitch ,"[('FRIDAY', 'n'), ('RELAXTardeo', 'n'), ('de', None), ('chill', None), ('vente', None), ('twitch', 'n'), ('twitchprime', 'n'), ('stream', 'n'), ('youtube', 'r'), ('live', 'a'), ('livetwitch', 'n'), ('streaming', 'v'), ('twitchstream', 'n'), ('hardware', 'n'), ('gaming', 'v'), ('directo', 'a'), ('IRL', 'n'), ('Twitch', 'n')]",Negative
310,310,"🌈FRIDAY RELAX🌈Tardeo de chill... vente :)
🔴https://t.co/tdwpZ8v1p2🔴

#twitch #twitchprime #stream #youtube #live #livetwitch #streaming #twitchstream #hardware #gaming #directo #IRL @TwitchES @TwitchSIE
@Grupo_Twitch @twitchpr0mo @AcademyTwitch",AcademyTwitch,Fri Jun 17 17:56:40 +0000 2022,0,3,FRIDAY RELAXTardeo de chill vente twitch twitchprime stream youtube live livetwitch streaming twitchstream hardware gaming directo IRL Twitch ,"[('FRIDAY', 'n'), ('RELAXTardeo', 'n'), ('de', None), ('chill', None), ('vente', None), ('twitch', 'n'), ('twitchprime', 'n'), ('stream', 'n'), ('youtube', 'r'), ('live', 'a'), ('livetwitch', 'n'), ('streaming', 'v'), ('twitchstream', 'n'), ('hardware', 'n'), ('gaming', 'v'), ('directo', 'a'), ('IRL', 'n'), ('Twitch', 'n')]",Negative
311,311,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",synekura_audio,Fri Jun 17 17:51:10 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
312,312,"HARDWARE IS THE ""SOUL"" OF FURNITURE
Without hardware, furniture are a stack of panels. To guarantee the durability of furniture, Shangpin has established cooperation with several globally-famous hardware companies, such as Blum, Hettich, Stabilus, Suspa, Indaux,etc.
 #hardware https://t.co/EChan3sGmI",asierliz,Fri Jun 17 17:50:02 +0000 2022,0,1,HARDWARE THE SOUL FURNITURE Without hardware furniture a stack panels guarantee durability furniture Shangpin established cooperation several globally famous hardware companies as Blum Hettich Stabilus Suspa Indaux etc hardware ,"[('HARDWARE', 'n'), ('SOUL', 'n'), ('FURNITURE', 'n'), ('Without', 'n'), ('hardware', 'n'), ('furniture', 'n'), ('stack', 'n'), ('panels', 'a'), ('guarantee', 'n'), ('durability', 'n'), ('furniture', 'n'), ('Shangpin', 'n'), ('established', 'v'), ('cooperation', 'n'), ('several', 'a'), ('globally', 'r'), ('famous', 'a'), ('hardware', 'n'), ('companies', 'n'), ('Blum', 'n'), ('Hettich', 'n'), ('Stabilus', 'n'), ('Suspa', 'n'), ('Indaux', 'n'), ('etc', None), ('hardware', 'n')]",Negative
313,313,Senators call for US to adopt common charger https://t.co/jqVzr27S5T #Hardware #Apple #berniesanders #elizabethwarren,BKopernikus,Fri Jun 17 17:47:15 +0000 2022,0,1,Senators call US adopt common charger Hardware Apple berniesanders elizabethwarren,"[('Senators', 'n'), ('call', 'v'), ('US', 'n'), ('adopt', 'v'), ('common', 'a'), ('charger', 'n'), ('Hardware', 'n'), ('Apple', 'n'), ('berniesanders', 'n'), ('elizabethwarren', 'v')]",Positive
314,314,#Hardware #Apple Senators call for US to adopt common charger https://t.co/8D5nUHEY73,ahmed_serougi,Fri Jun 17 17:24:34 +0000 2022,0,1,Hardware Apple Senators call US adopt common charger ,"[('Hardware', 'n'), ('Apple', 'n'), ('Senators', 'n'), ('call', 'v'), ('US', 'n'), ('adopt', 'v'), ('common', 'a'), ('charger', 'n')]",Positive
315,315,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",prosciutboy,Fri Jun 17 17:09:54 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
